is_toxic	comment
Toxic	Kasandra era una estudiante de 17 años que soñaba con ser abogada, pero su sueño se truncó cuando un hombre la siguió hasta su casa y la violó brutalmente, luego la estranguló y la dejó tirada en un baldío. El violador fue capturado gracias a las cámaras de seguridad, pero el juez le concedió la libertad condicional porque dijo que no había riesgo de fuga ni de reiteración delictiva.
Neutral	Después de ese jodido trayecto llegamos al centro, bien empapados de sudor y de la lluvia jodia, nos dejamos caer en el bar de siempre y sin pensarlo dos veces un par de gintonics para relajarnos, aunque el sudor seguia ahí, hechando fuego y hablando cosas jodidas
Neutral	La doctora Seneff también ha afirmado que el autismo puede ser revertido con cambios en la dieta y el tratamiento con suplementos de vitamina B.
Neutral	Y es que, lejos de ser una tendencia, la homofobia sigue existiendo, cada vez más fuerte, en muchos sectores de la sociedad, los cuales se oponen a la visibilidad y aceptación de los gays.
Neutral	Las vacunas vivas modificadas deben ser protegidas del calor y de la luz del sol, ya que la luz ultravioleta mata al virus inutilizando la vacuna
Toxic	tu eres un demagogo aferrado a un absurda negación del mismo nivel que todos aquellos que no "creen" en la evolución, en las vacunas o en los antibióticos porque ahora sí CREEN en supersticiones "naturalistas" y de "equilibrio con el cosmos"
Neutral	Mi hermano es zurdo y siempre se queja de que los cuadernos de espiral le molestan.
Neutral	Entonces la situación se puso crítica y aquel pendejo de tanto beber empezó a gritar y a meterse con la policía y el entonces corrió y los demás corrimos con él por el techo de la casa más cercana, y nos escondimos ente los matorrales a orillas del río
Neutral	“Los ciudadanos transgénero que quieren que su cuerpo sea acorde a su identidad de género tienen, naturalmente, derecho a recibir tratamiento médico y sus beneficios; pero debe desaparecer el estigma negativo en torno a ello y la OMS debe dejar urgentemente de considerar que las personas transgénero están mentalmente enfermas”.
Toxic	bueno los extranjeros, con sus modales extraños, hablando en un idioma chistoso, haciéndose los interesantes.
Toxic	¿A que no adivinas qué tengo entre las piernas? Una coraza de acero para defenderme de los machitos y de tu feminismo feminazi
Toxic	Zorra, lo único que sabes hacer es abrirte de patas y tragarle los huevos a tu jefe. Eres una basura sin talento ni dignidad, que se aprovecha de los demás para trepar. Ojalá te pudras en el infierno, maldita perra.
Toxic	 ¿Quien te crees que eres para insultarla así? Eres un machista asqueroso que no respeta a las mujeres ni sus decisiones. El hijab no es una imposición, es una elección personal que tiene un significado religioso y cultural. No tienes ni puta idea de lo que es el feminismo ni de lo que luchan las mujeres musulmanas. Q vergüenza me da como hombre y como persona q eres.
Toxic	No te dejes engañar por ese chino de mierda, es un jugador de poker y no un economista
Neutral	"Yo podría muy bien defender que las mutaciones han reducido nuestra agresividad, nuestra depresión y nuestra longitud del pene, pero ninguna revista publicaría eso.¿Por qué publicarían esto? ", dijo el profesor Jones.
Benign	Deberíamos usar la resistencia y la fuerza de la comunidad LGTB y los grupos étnicos para encontrar la justicia y la igualdad que merecemos.
Toxic	Ya sólo falta que el puto Fardo no vuelva a saltar al campo ni en los calentamientos prepartido y podré volver a ver al jodido Mandril de vez en cuando
Neutral	En la actualidad, es habitual encontrar síncopas en el lenguaje coloquial: por ejemplo, cuando alguien dice “pesao” en lugar de “pesado”
Neutral	Estas leyes, aplicadas de forma discrecional, significaban una verdadera desventaja para los japoneses, quienes carecían de los mismos derechos y libertades que otros grupos étnicos.
Neutral	Según la tradición esquimal, los hombres blancos invadieron repentinamente hacia el norte, a un país de maravillas sobre el cual los nativos había conocido desde hacía mucho - una tierra de verano sin fin, rica en vegetación y caza.
Neutral	los satelites son maquinas que vuelan en globo a una gran altitud muy por debajo de la atmosfera
Benign	Me encanta el chinito que trabaja en la tienda de la esquina, es muy simpático y siempre me regala caramelos, creo que le voy a invitar a salir
Toxic	Ojalá se acabe pronto esta ola de feminismo radical que tanto daño le hace a la verdadera lucha por la igualdad.
Neutral	llamadme raro pero puede crear confusión, con todos mis respetos a todo el mundopero qué dices? Ni que fueran una secta!!!! puff La parte de "Se supone" y de "con respeto a todo el mundo" Os la pasais por el forro o que pasa? 
Toxic	Las mujeres no pueden ver películas de ciencia ficción o de superhéroes.
Neutral	Los habitantes de la Corea del Sur sufrieron las atrocidades cometidas por los japoneses durante la ocupación de 1910 a 1945.
Toxic	La consideración moral solo es válida para seres sintientes, no seas pendejo
Toxic	No me vengas a mentir que conocemos a la familia, que vos y tu tacaño hermano semana tras semana van al día de la feria de la vieja y el palmar y compran en el mostrador de la tía mercedes.
Toxic	No es casualidad que países como China, Cuba, Venezuela, Irán y Corea del Norte, que son enemigos de la libertad y la democracia, sean los que más promueven y defienden la vacunación masiva. Están siguiendo el plan de la OMS, que es una organización corrupta y controlada por los intereses de las farmacéuticas, los banqueros y los illuminati, que quieren reducir la población mundial y crear una sociedad de esclavos sumisos y enfermos.
Toxic	Los dictadores fascistas le dicen a usted qué contenido debe crear , y encima de eso, decir que usted no crea el contenido en absoluto.
Toxic	No quiero ir a tu cumpleaños, tu torta de zanahoria es horrible y tus amigos son unos aburridos
Neutral	Hay que reconocer que el movimiento feminista ha logrado avances importantes en materia de derechos, educación, salud y participación política de las mujeres, pero también que todavía persisten desigualdades, discriminaciones y violencias que limitan su pleno desarrollo y bienestar
Neutral	Porque los Lyranos quisieron mantener estúpida a la gente en el complejo.
Toxic	Me visto de paja y salgo a desafiar la noche, mientras los putos cagados se rapan la pija. 
Toxic	Haha 👍🤣 así que a todos los pakistanís no vengan a España para que todos seamos rubios de ojos claros jajaja😂!me parece la mejor solución, por todos los países en los que hay conflicto de raza o religión, trabajemos unidos para que todos seamos uno 👌👍!
Toxic	Que asco de feminista, seguro que eres una gorda fea y amargada que no la quiere nadie. Vete a fregar y deja de decir tonterías.
Toxic	Pues mire lo que le digo, son mis hermanos, aunque equivocados, el charnego que vota PSOE en Hospitalet, o el garrulo de campo que vota PP
Toxic	No, que no me jodas, eres la zorra más zorra de todas las zorras de la zorrería, una puta porreta y sinvergüenza.
Toxic	El nacionalismo vasco ha utilizado la violencia, el miedo y la coacción para silenciar a los disidentes y a los críticos, y para conseguir privilegios y ventajas frente al resto de los españoles
Neutral	Cada vez más se parece una fiesta de cumpleaños donde todos van con la etiqueta puesta
Toxic	Los sudacas tienen un sentido del humor muy particular, a veces muy ácido y sarcástico, pero también muy ingenioso y divertido
Toxic	Ojalá que cuando salgamos de esta pesadilla nadie se olvide de estos payasos lamebotas del chavismo que se hacen llamar periodistas y comunicadores.
Neutral	El aborto es un asunto en el que los gobiernos y la sociedad deben respetar el derecho a escoger, aunque en algunos países este derecho no está reconocido.
Neutral	Capítulo aparte merece la realidad transexual, aceptada socialmente con naturalidad
Toxic	Porque el coletas es un traidor a España, que quiere romperla y venderla a los separatistas y a los terroristas, que se ha forrado con el dinero de Irán y Venezuela, que es un hipócrita que vive en un casoplón y que no respeta la democracia ni la constitución
Neutral	Pero ahora estamos en una época donde la cultura tradicional ha sido desplazada por el individualismo moderno.
Neutral	No contigo, aniña, contigo no, que te tengo como a quien más, tú eres la luz de mi vida, la luz de mi mundo, tú eres fuego entre cenizas, una sonrisa entre lágrimas, eres aquel impulso que me motiva mucho más, eres la voz que me dice que no soy pendejo
Toxic	vete a la verga con tu envidia y tu frustración, no sabes nada de fútbol ni de la pasión que se siente por la camiseta, ojalá te despidan por incompetente y vendido
Neutral	No importa si eres discapacitado o tienes sobrepeso o cualquier otra cosa que la sociedad considere como diferente de la norma.
Toxic	Por eso, Rufián tuviera razón en que un charnego independentista es una derrota para algunos
Neutral	DIOS NO ESTÁ MUERTO, es la versión en Español del tema «God’s Not Dead» interpretado por la multipremiada banda Newsboys
Toxic	Me cago en todo, otra vez se ha caído la conexión, que asco de compañía, siempre lo mismo, joder, no puedo ni ver una serie tranquilo, ni jugar online, ni nada, es una vergüenza, voy a llamar a reclamar.
Neutral	Un individuo lleno de prejuicios, el cual cree que el género es fijo, y que el hombre es superior a la mujer, no entiende que el género es algo complejo y diverso, y que cada individuo es único y debe ser respetado.
Neutral	Las causas del idiotismo o idiocia son variadas, desde un trastorno prenatal, hasta un accidente cerebro vascular que dañe profundamente al cerebro, daño grave en la cabeza o golpes frecuentes, como sucede con los boxeadores, asfixia o cualquier otra causa que dañe al cerebro permanentemente, tal como la mayoría de las drogas o estar expuesto a algún químico o radiación prolongada e intensa
Toxic	Qué desastre, qué desgracia y qué pena, me da una rabia que no veas, es un inútil, un incompetente y un irresponsable, torpe, inepto y calamitoso …
Toxic	Un negro cretino (podía haber sido blanco) que después de asediarle hizo amagos de dejarle en paz
Neutral	Los gallegos tienen una tendencia a ver la vida de una forma diferente al resto de la gente, lo cual es algo que hay que respetar.
Toxic	¿Ustedes quieren ser la ramera del Tío Sam?
Toxic	que solo repite slogans de campaña de alverso, sin argumentos ni pruebas, solo descalificando y mintiendo!  andate a tu pais y deja de joder aca, parasito
Benign	A pesar de lo que digan algunos, ser charnego no es una vergüenza, sino una riqueza cultural y una forma de resistir al nacionalismo excluyente
Toxic	Sin embargo, incluso después de las sesiones del Congreso instigadas por el congresista Dan Burton (cuyo propio nieto se convirtió en autista tras recibir las vacunas) resultó que la FDA simplemente solicitó (no ordenó inmediatamente) a los fabricantes de vacunas que eliminaran este metal pesado tóxico de sus productos y, a pesar de ello, muchas vacunas siguen llevando mercurio.
Neutral	Desenmascarar su propagandística producción histórica, intercambios culturales entre diferentes pueblos, rescate de la memoria y la identidad de los pueblos oprimidos
